"scCv2|GABAergic" "scCv2|Glutamatergic" "scCv2|Other" "scCv3|GABAergic" "scCv3|Glutamatergic" "scCv3|Other" "scSS|GABAergic" "scSS|Glutamatergic" "scSS|Other" "snCv2|GABAergic" "snCv2|Glutamatergic" "snCv2|Other" "snCv3M|GABAergic" "snCv3M|Glutamatergic" "snCv3M|Other" "snCv3Z|GABAergic" "snCv3Z|Glutamatergic" "snCv3Z|Other" "snSS|GABAergic" "snSS|Glutamatergic" "snSS|Other"
"Kif17" -458.716251327925 1220.3446414751 -23.3269671955252 -159.639425919385 974.714398917739 -34.4962113134132 -53.3668695621044 34.6102252696027 -0.930473105553608 -118.167328398151 380.772145142092 -10.3023177195306 -346.700376777916 716.753980627101 -1301.47793528104 -129.527557990593 164.387147882302 -8.70131713712447 -32.0360247131254 42.2623965269569 -3.96503932421833
"Kitl" -554.909157803364 758.967467311994 -3.60364294232466 -141.217361823599 1541.86651436904 5.74579363357962 -53.070308723312 13.8720821547169 0.750195240531431 -187.677421404534 -552.029509159047 -9.31301030779644 -394.646473822418 57.8192321226575 -359.802357624995 -157.488220618705 -403.186898748221 -4.20324771455617 -39.0481475315856 -63.4498331047585 1.98747286411885
"Klhdc1" 50.7404722837588 1219.7843824921 -14.7301828966389 61.0184492343752 775.397969886731 -21.6037934147533 18.8274809025548 122.194983716761 0.00195509130131705 -29.8198357953712 450.729539553144 -7.01247857772654 16.6008285771072 1293.71619822783 -738.71378169992 29.2491651377213 786.491282686314 -4.00711000109906 6.47744987214994 50.635798303947 -1.84942819893397
"Lamp5" -171.228286401964 2543.10437566203 -20.7282866423358 -34.8197181431794 2361.81418464742 -22.7471464167291 -24.7172570047249 177.086439400773 -0.482913938044978 1.68484631161732 1910.82438842741 -3.86139436737596 -274.905153253128 2380.18548315019 -803.550489324839 -139.718443348472 -60.9832575898566 -4.7051408403236 28.7209713429387 210.82042490662 0.389506387256864
"Lgi3" -367.514008289107 -884.850221991508 21.7220638851223 -173.072623685192 -428.507456447373 30.1466612063645 60.5362983885757 104.340352318812 -0.617145983196145 -10.4581651619887 -7.66623901403464 17.1147202590175 -209.458986976323 -660.520014051838 755.741689508696 -128.508337481138 -609.786588163825 -0.798163747918079 24.554836175292 41.3295226053218 11.1907479606819
"Lin28b" -9.96588941397744 984.546579725164 -16.7783911685452 65.3647949530129 1215.53412144919 -28.5002457058934 -40.4288153653056 -46.5144432277651 -0.745957045458478 24.9108975552923 896.373788430516 -4.65476183255087 288.834155253326 1023.66970865718 -1264.20021513639 112.604959587313 1037.73307018123 -5.28593088168542 -8.89506914797009 20.5361947596675 -3.94599869595304
"Lrrc3b" 447.473248775988 1164.03058231151 -24.8952439560991 246.133982008864 1164.35403186134 -40.02659863583 87.9163781150882 191.886584068912 -0.930473105553608 59.7217220863687 772.274986966594 -11.3499902860094 204.064861485589 1233.66222015481 -1346.4089923926 69.8821498982347 210.640391882524 -9.22977706164633 -3.66718451449472 -25.8551045679868 -4.48270649344521
"Lrrcc1" -307.391768445345 -49.7122681040023 -10.5102224383921 -20.5169580211856 751.21700665046 -4.35661908177971 2.47764741271809 67.3200181078811 -0.29710574755699 -107.408048389139 -135.380773362962 -8.7444771107548 -271.792871358338 -243.747757852262 -551.282171857885 -62.2525321108789 358.075415810375 -3.02283030330272 12.6581559543892 99.4642539052039 2.52257362218095
"Lrrk2" -105.359688260427 2498.91249777375 -13.2242721390732 116.667644420558 3411.88818549026 -11.3864128042041 -21.4151472672997 114.130355076606 0.0996317071986401 -113.106559309442 414.628288379448 -7.66666248449551 -65.2697028506354 3520.14264550423 -616.671565096752 -1.92628527775316 920.330779588986 -2.72884410526714 -14.2752628131053 108.12895212292 -1.63037595243032
"Lrrtm1" -198.108773009844 -562.829024598418 -21.8509454330588 42.5241714985728 175.735582807039 -31.3189619190434 81.8487831857954 196.779967873391 -0.256161455173976 -83.999696323569 -326.932290983534 -5.25634999309694 -167.846944658792 -450.344351637154 -1056.53600349815 -116.149603866653 -387.449376438353 -7.32811062259023 38.9822883441155 117.702630317413 -2.92512491842922
"Lyn" -298.713523820101 -288.800552147267 9.24336200273922 -146.450851639088 -1083.70292975635 6.48841560875698 -90.0659429055879 -205.333037671465 -0.117197202021909 90.4092760467138 1339.20546452895 -1.71363438099873 55.0453767513037 869.663896451502 1000.13551243718 10.4544402143567 403.224047767631 6.21093135062628 -53.6016337447087 -120.508625100121 1.91810454323322
"Maf" 2019.99049651342 -2414.29862310862 -7.05777950233185 584.598679376797 -1445.6813743032 -7.28262203318187 130.071397980679 -145.790764167772 0.646981151943405 281.512573759083 -1118.90506432364 -10.3489066671588 1069.23322636938 -2592.31712672036 54.2585183622165 434.47548078737 -506.929579055892 -0.04536444088539 112.644668160378 -94.7707518330912 5.64497476284173
"Man1a" -67.6249514526016 1946.63484263134 25.6024810388073 -35.5552729331778 481.518049174633 26.5985070265886 -58.8019044546785 -70.0600858522966 -0.667408872019731 50.975424129155 1328.42054179143 6.43431779382897 -105.187463548131 905.708347785379 943.291453672955 -8.86373377916577 722.029562189266 2.91267236495492 -28.6242810075737 -49.9703729799173 -0.669654684868401
"Man1c1" 138.40533958461 -188.360162318209 -1.23099825396935 67.9244553681581 624.111956011093 6.77070320161716 17.1335215014333 -67.3013328697397 -0.176245900462083 -45.7050338755488 -583.833812422379 -7.58604091953594 472.595916401704 2002.06908431596 60.8016082841134 149.508696247508 51.08936802797 -1.15937058071272 -4.7957436650172 -73.1185518452862 -2.97429246934993
"Manba" -191.119003445798 -1220.81045704413 -8.88647197077515 -110.278013614544 -1060.6961984611 -4.14239255802318 -30.6177164922635 -131.636405533717 -0.32632246764388 -11.5751836928427 -445.828063894264 -5.9897149493198 153.735402528809 -808.560279333912 -294.031560337641 20.4606010279289 -166.885008252753 -3.62350995634639 -4.01020365353454 -49.6950895011948 -1.8082773890981
"Matn2" -721.450895385825 -1416.67192520673 -20.3158876696792 -267.440656911029 -1351.50736888954 -29.562559699331 -54.6296135271237 -44.7043013358554 -0.335989129387041 -148.86377933194 -252.328395644482 -9.1112854139843 -356.950591098653 -141.928430698349 -912.582962905688 -152.22262140156 -374.612074251992 -3.9394098560649 -34.9180166612538 -49.6680524402714 -4.09386868652118
"Mbp" -465.921870049961 2122.06175092314 59.3811724755488 -179.348943014472 1757.86870813657 58.0745306673115 -22.8954237610465 69.4982100868769 -0.280625574290868 -114.685937277049 -226.862237558876 80.5119762992351 -173.894709244032 2090.05114104064 3220.97826888068 -146.867374615561 -538.711908833016 29.4972756651846 -28.9214310943313 22.3044126270522 24.4737677552735
"Mbtps2" 117.22032716912 814.283099530476 -5.86292795950401 108.82015904915 1025.37765299231 3.09296106189527 22.4289160962211 20.7564233648711 -0.60029537356571 -50.5774099038302 -146.479858016948 -3.65822290459473 38.7616878285536 496.048359031516 51.7965042178863 -41.8793195960253 56.6800779269919 0.147810288049639 -2.21392534497111 -37.5882574522077 -1.18063050697204
"Mcph1" -248.941476870106 335.724517421076 -11.341663053628 26.4644992312354 1178.3491727071 -9.80144595917373 -28.1823440829437 7.31985081775843 -0.930473105553608 -123.621831648705 -274.013668611446 -9.00576975140776 106.769025571636 2231.72848100005 -295.0310663788 5.81122032315689 785.840254399693 -1.72222357734463 -11.2935265115697 43.3380136256962 -2.83493826099619
"Mettl3" -496.472316452811 -1347.4783810604 -13.8153533540179 -196.3989090576 -1560.70012351598 -21.3538685487558 29.3182416318492 115.463757695112 -0.202141826454718 -50.7537921807876 53.9514420883281 -4.07848525383926 -217.545161710319 -719.662853702475 -428.393821664986 -89.8116053942218 -294.440355147296 -3.32377052316115 6.94568601142516 41.5414650876078 0.168723516206203
"Mpdz" 553.023678742007 1578.57425537289 2.0879518709782 327.426359657206 2218.51915797942 27.9887629615261 32.6481640049153 58.0221934670928 -0.257362864978635 -57.8473656103469 -317.874284356588 -4.86436106330559 354.727166167776 2037.18441976257 698.170594687794 81.5393455424476 403.435324421982 1.75589421501024 25.3181214668972 55.2044666139119 -0.89991337197183
"Mpzl1" -563.362188290055 -2114.29209290861 25.0688058316412 -138.997190840614 -1760.31503844723 46.901238081774 -55.2065604062677 -136.782300326472 0.771243684633269 -114.476538112507 -822.311568698031 10.6551055239151 -136.972332583291 -1536.83804671869 820.80209626171 -49.1060960849193 -354.113160007714 8.39893522331542 -25.875951990716 -79.7974652114983 4.44619883335719
"Msantd2" 15.298007985995 15.0103992853455 -5.58514407175378 147.880426338459 1107.49442890152 11.8813099784002 -7.73693262761839 -48.1985467611918 0.165326823550187 -50.7703696677668 -130.977348645208 -5.7935354088568 417.218196812137 2250.16970946826 541.933514090718 65.7770544337536 519.652499436097 0.513594645177093 14.4087309489156 39.0388140007415 1.34377977436661
"Msh3" -164.398973710957 -664.841623278935 -6.94478180079147 41.1765143593781 145.705524744018 3.55881524510411 3.74367199352193 7.57483387881736 -0.120525914743692 -114.883466185032 -415.311781815934 -8.37836777308993 -9.16991155520834 14.1992426100377 -102.221325492865 37.5285189468203 610.69829059583 2.20734609265665 -5.17340772797196 8.12253889444643 -0.589715427533035
"Mthfd2" -279.136457358289 -1811.22874260164 -12.4428075980521 -37.2137234093743 -1663.23444112243 -12.9271585626141 41.6825659283905 -39.1318771367885 -0.0760800898073353 -42.3506555636289 -219.722459834887 -4.9823564833781 -75.395069302564 -1814.37130004432 -436.987240578245 -38.8504655731817 -593.712922792049 -4.26215437440171 4.48624878243444 -18.2082037589097 0.178356776504129
"Myl4" -921.859744440086 786.923461640172 -21.2495056976994 -371.375160635252 -315.495430910222 -36.995963965752 -71.8096356859377 179.552596510065 -0.117549592500195 -186.841334645636 -157.761913412953 -7.01365326656689 -577.181403241547 -750.382009315316 -1031.06377790581 -209.621246537918 -429.052704505638 -8.14902368341883 -51.2081224683998 47.8752118008779 -4.35694981460745
"Mynn" -436.83657014916 -696.077770065869 -11.0127084072007 -161.312254149337 -1080.27819011321 -10.5051516903188 -1.42242803685881 11.4259674251948 0.106428540309834 -57.6041383604003 219.282194325565 -2.09963474439649 -289.591086218796 -931.627771878157 -437.049250803463 -103.046073695385 -160.27370652557 -4.10574984300991 3.38843956237403 30.4266419306343 -1.88511458692743
"Myo1b" -412.480777980684 -344.288083498022 -11.257769259214 -115.365521739136 517.923430067595 -8.23942334665606 -18.391639284822 -21.9438890722012 2.86348052916919 -133.860550009811 -511.471790919162 -10.394193351737 -130.868609892251 -180.570431057557 -401.616181988025 -29.8620818023687 474.40056321059 -1.71322424920959 -10.98094057921 23.8557919575414 -2.58684052240298
"Nefm" -730.072179028948 1086.98660796335 -22.1513137012972 -290.694988463796 1573.39038062485 -30.821230484176 -39.4521245393441 188.491700291593 -0.930473105553608 -127.743825155693 241.883425424946 -6.1445161637736 -280.947264538687 1353.25603093112 -568.499895133953 -173.340936301979 -462.491083795305 -6.87303637670255 -31.9114988132446 89.4736404788297 -3.34687796042705
"Nek7" 170.170141640833 -2260.57040120478 33.6165725911989 -135.564871780757 -2138.76090126038 70.2281324085586 27.4461022261444 -134.616623404264 1.72796468932653 129.397633263204 -949.547151867376 6.88243555306318 279.747223170171 -2743.70528022794 2295.79821722077 128.74113266065 -814.247682226734 11.5694471839731 18.3241795572373 -104.797230002936 4.32858856235607
"Neto2" 1180.48098301977 3521.80710488469 -11.6292667443361 297.176990212216 2601.96778609841 -16.5341764790753 88.6007778175607 182.479398839263 -0.930473105553608 130.215347599601 528.343579793788 -7.95932627523128 689.348406824064 2760.71538404333 -735.277001043135 202.26851910385 505.819800229666 -4.1202915686302 62.3716204853448 151.021106887933 -3.48047310331047
"Nipal2" 207.931397994775 -528.098365471445 -22.4902362747477 189.728325710653 287.474925937349 -32.0686602086599 -3.69146623901404 -60.6071342977694 -0.930473105553608 -42.8085492516025 -453.36532528504 -10.7203025993711 204.498542192948 -394.287000371154 -1220.00131763676 117.989361151395 246.285674845853 -6.93644084347722 1.80310961354193 -44.185524907102 -4.1212704276624
"Nnat" -589.768175532789 -2062.27208337018 0.397702429572359 -217.848178311975 -1502.08249007124 -7.65330083816109 -40.9340960923828 -124.299495246971 -0.0645050053679812 -153.997051363423 -697.225418467686 0.0150508768161619 -242.892856383759 -73.4293297705015 328.986561782144 -119.117948537505 -94.7566190143312 1.42482814518908 -43.3721560561048 -89.4904531253009 -3.14521081293192
"Npas3" 2285.2692823724 -1983.87917666724 109.762708983838 585.885337462155 -1714.30005962034 111.568217202976 69.990909572521 -198.301944287397 -0.413088436097453 725.718602450059 -735.661631234874 70.6473692948106 1331.69793185611 -1505.53684715299 5063.00698894864 583.903480876804 -321.335831248305 47.146191635517 76.2868854020395 -104.340046389022 12.8610182002404
"Nptx2" -807.677557804032 1325.84710596756 -22.2790689460665 -283.612366801558 1086.92375484661 -32.516503579141 -56.2319928372951 81.1631329388303 -0.819250439063221 -167.441546542357 333.444566841756 -5.60855444239873 -612.084118504533 -1353.02372325711 -1263.28131493243 -204.358147670476 -473.736180551424 -7.31588826083539 -44.9790871018522 22.2929150733948 -4.02976631421124
"Npy" 1171.64181657812 -1525.35513192284 -10.9968004730615 334.986356051975 -1287.24891540085 2.36119193730935 103.772011288364 -144.007879253852 -0.360691593556672 549.584107628536 288.907484426014 15.9897789976543 479.889826044543 -1765.37133334644 -228.247257595504 34.4406735444438 -764.981439847692 -2.90892688203556 121.019002712417 -26.2277890995049 2.66850622429186
"Nr4a1" -235.600921917366 3660.6341787743 -8.05289461359799 51.7640029614145 3763.30000991375 -7.64714787561637 -31.3357516058305 176.519916893437 1.53597739960624 -128.283812121786 735.661218123909 -5.61985210403418 -125.102464370195 4382.55869149089 -913.501168317202 -90.9376089965437 869.988995309864 -5.33508710425948 -7.59703575587103 198.642015267369 -2.24373482525933
"Nrp1" -691.030618790526 2917.78975056618 8.87549689329712 -227.607589105142 1505.91591964571 15.3922928199771 -64.8240220007204 98.0619504897226 1.17464761569224 -186.514873604191 1223.59872868852 -4.86843773631718 -520.358816177883 1903.58893252913 35.1858044855761 -174.286762376977 864.869063423656 2.61189724548056 -44.1028382735936 145.322820390843 1.6354297724836
"Nudt13" -556.039639031187 -1556.00689970726 -4.60569999218195 -187.171421759882 -1107.40247517374 3.94629235484723 -21.9549551878678 -39.1909524039195 0.192362164609553 -109.946809482413 -496.54791594264 -3.86455741221894 -244.447430763313 -948.113867481213 -88.866522189049 -107.08854742424 -368.659578281376 -1.26371740513599 1.4974554191976 23.7041861020213 2.68571870864084
"Nup160" -495.488598356953 -904.821891472568 -8.75861863277657 -127.026526584108 -500.204625153499 -4.37851108882661 -49.5492414402679 -46.4079337413362 0.116860433870008 -111.849758066153 -275.851474051257 -6.26765845314931 -135.330282290837 305.630374126717 -172.048303826894 -61.3764506530849 193.322790434475 -1.08800331085881 -20.1522054442267 -9.68927397277013 -0.820148859011705
"Nxph1" 1768.02779295611 -1668.51586525851 1.9427822383864 365.857064123849 -1832.22195253907 1.63102863574297 105.6888526747 -148.151357228502 -0.930473105553608 971.27393774434 -412.043514321301 3.79417181488968 1225.89204645357 -2192.87361814211 -396.958149949574 580.373145983664 -409.036592317508 2.51311591153359 116.644775228496 -90.9859466063156 -2.97109434029562
"Os9" -77.3155662757712 855.091395777662 -1.67001020597256 106.861239110377 1387.36310559116 13.3417586975815 125.49242268088 280.797673468097 -0.0806361220579283 132.747262723838 1554.00991939642 14.683066463929 101.347462226054 1556.22480641168 816.104656559924 -28.2770221999579 193.10904177563 3.56652766881695 40.2283820736922 93.724900064338 2.9961900510195
"Ostm1" 363.571462392539 772.422422682148 17.1276458039426 183.841808323839 1037.37323037171 17.4878313071955 80.2764857730284 233.61515420991 0.113119750137951 -63.6226723966697 -463.959933252597 6.31963676177945 14.0511797953315 -73.5682522032932 485.332765961975 -104.408915422774 -473.66503870472 2.52681771545701 10.9309156260239 25.2064602291088 -1.11701206800085
"P2rx4" -607.188524937569 -558.747870576767 -4.65760350478135 -236.155655513686 -629.324730108028 -1.57614593739182 -32.1566851361403 44.9109890007341 0.215260940385432 -74.4164810063854 150.980620977241 -0.588709944745376 -241.89229076379 -321.08794528197 183.793414002609 -92.3807364754123 -98.2264180306959 -0.346030374801335 -22.8804120687798 5.45835532402999 0.384011740113543
"Pamr1" -952.107360150129 35.6812589766059 -18.3069032542717 -365.19451280651 131.302271091355 -31.1333174071728 -81.9568279991931 158.199019968956 -0.57243756971891 -204.660572912452 -267.769169548181 -5.57833960318452 -646.442997523635 -1131.36414320577 -905.861693337899 -211.685789445298 -184.1548250688 -4.63382694468525 -49.4792843127823 70.8943666615155 -0.964409541095295
"Parm1" 1077.32649047317 -1548.84322834584 -0.17438831694777 326.866564282892 -1305.95452761184 9.44364115410554 66.0478538879268 -152.708673560694 -0.046297188311735 -3.70066088701359 -1004.76373262468 -6.89132785694626 205.378436148612 -2313.90435387087 -506.689101845319 121.010671147207 -622.137442616163 -5.37858013476689 3.90443052690973 -101.901308958595 -2.79836562149946
"Parp8" 88.4607867711576 -81.3863169429395 1.75801525309429 169.210055645844 1038.05577082258 27.5005000139754 -6.22006864863608 -33.105991608672 0.831763331710162 -68.8081193114781 -386.865836719063 -5.00971996614275 312.487070796553 1137.42471478759 1061.15648700584 131.369434478235 864.048118631301 8.57576530102136 9.70796183116133 35.2575011577822 2.93547648065535
"Pcdh19" 11.9333221312938 484.424451445051 -10.5928907231504 -97.7190897044003 82.9200983934834 -8.42578499160631 -10.0614139935096 -21.5960513751064 -0.930473105553608 -98.2584435397597 -703.788796917491 -10.133532163559 -153.032011987397 -1645.07713306946 -917.08457040753 -78.4971817977548 -464.80931692797 -6.3188829143823 -21.1401995873392 -56.4789103230072 -3.68576657961372
"Pcsk5" -672.957743482826 -404.68504560012 -20.5614553160913 -226.237549907586 -863.42210031254 -31.6626899659887 -75.4790007247377 -78.6786735423306 -0.930473105553608 -162.648055030669 -268.059461805996 -10.6491132245085 -421.578353821705 429.641506918194 -1050.32646107522 -138.623090220243 214.591512663945 -5.0885899629284 -40.6383740611204 -30.2932482068543 -3.98889012824827
"Pgap2" -117.828539252577 -576.951313756402 18.3731302318155 -39.4812841304155 -783.252941676634 27.434324898862 -3.91294020826124 -20.6870026685421 0.00562895262867137 -59.407922468897 -218.839080629135 7.23503173233184 -54.4915396788012 -479.69357260968 1059.63441638308 -27.9760331740946 61.3761696289721 7.9503085614981 3.63694518122778 -4.66955002174824 6.92052925808141
"Pign" -220.975506562151 -297.106643802496 2.31726511008068 66.9969550249601 963.464799572716 29.6453479064393 -46.7627784757286 -71.7405207909543 -0.687801670313984 -73.6258545734446 -230.145850279914 -5.05917111228037 200.500157402513 1269.68463661377 972.726770054208 42.0353878000795 495.780423190689 4.03335043619572 -14.8025760991165 -11.8445009159137 0.860770365730922
"Plch2" -361.525965564222 -721.733908220584 -21.884021140096 -56.4386392770649 628.907671994915 -32.0752313362941 -7.76637852670704 -24.0250298281983 -0.930473105553608 -53.5692563324509 -645.507929153579 -10.4000574437201 -102.414592374201 -1415.629047489 -1299.00192716171 20.9188902915721 -461.922691554677 -8.69601869756808 21.3665422486713 -14.549619275419 -3.98160434320571
"Plcxd3" 70.7016334859561 73.109607293678 -23.0434547221641 -153.070620906615 -640.127354640708 -34.9216921474169 5.78410095628901 -45.6360438311285 -0.819250439063221 210.561750229751 -11.9029864114065 -11.1611625337458 290.828961074937 -304.713616376656 -1218.2857824958 200.805702197437 291.434740620937 -7.51778975985172 -18.3347797582924 -83.633703421604 -3.93586344574751
"Plp1" -842.478572781657 -2331.91215840951 60.2256128823421 -248.319953105012 -1476.84618383818 69.6269590258602 -73.1369670738825 -148.034383671639 -0.416382830456751 -181.338254815195 -951.834092068918 74.8809702510749 -274.435685643625 -794.937604217022 3620.73719877707 -208.127279006143 -902.706681783419 23.228451273925 -29.4759351517569 -4.05282945827922 33.1937482507614
"Pls1" -913.990800889854 -1967.02826407888 6.42304519985389 -351.268151572185 -1637.52406914775 21.4638337868446 -82.7801554548492 -113.007498656645 -0.771147613542906 -187.137673323557 -295.164474154889 7.37204058956872 -557.737669199222 -1044.77830528793 772.464169753667 -167.668354801131 54.2486038989606 7.35301949043523 -46.1254044606738 -31.3686552145189 6.65733043612562
"Plxdc1" -738.934687165964 -184.485007516903 -13.9991585528185 -266.738634420011 244.771041830157 -22.418543585056 -66.7373299650819 25.4672307889308 -0.177553501192669 -178.043527057422 -341.511138041587 -7.58565504501916 -552.885906083654 -576.734570838293 -722.462375822539 -185.032482322896 -147.313873431951 -4.30892103188386 -44.4897860241629 -21.178859290242 -3.26225903566733
"Pnpla7" -225.949095682766 -288.030613920623 33.3754181364351 -197.776005170717 -1498.61217224628 34.2497142367618 -83.4093046076596 -170.723510759714 0.273730207539824 -62.9068703698788 190.151047052517 22.5300090928346 -427.893421590963 -1615.16777286958 2712.3871956874 -139.87046946184 -414.281788062725 12.6289714620173 -49.7754778936976 -104.385785236235 2.69406966851739
"Ppargc1a" 1117.07818287958 1240.5888253031 14.1175880648755 359.761512655676 1766.9161536326 8.04715237003361 65.6864817595241 -29.3055960359583 -0.443419729476104 247.801566959757 657.060212530749 2.39448068090225 564.4275478721 912.54519230247 437.101872301019 252.56654779284 440.901263332727 4.84962983482029 26.3678208678257 -4.7490547439328 0.25964376253815
"Ppp4r4" -154.788347491469 62.4218417047518 -17.1726415668979 50.0062541216411 1160.56112229003 -25.5298776836617 -16.4048254696989 -6.6493108227614 -0.768189865555097 -136.276364906071 -547.172187463213 -10.7268951673203 101.805913997459 1542.01767690314 -872.26561555976 29.6773709225736 302.00847760034 -6.62670401924881 -10.2755622552486 -19.6805323562209 -3.9058921261071
"Prcp" -419.936299244539 213.823592106713 -7.27707640957563 -197.513089935766 -626.436599523188 -6.87524146061557 -67.1802256406073 -90.1984606751939 -0.0851313625032274 -122.179867795323 -214.427991394078 -7.22934311525908 -430.690446920952 -1205.98054261581 -445.635821214525 -130.702567817695 328.280717000732 -3.21285662444428 -41.0616725600086 -54.3691652666629 -0.944552939076864
"Prdx6" -356.545403803038 -348.997962999816 59.1617554050878 -151.331087523576 -685.145116863531 53.1068142243805 86.6079115435846 278.659697831316 2.73195191352232 -104.562771578222 -470.763442147076 38.9082182722236 5.46159867826587 1244.14626569065 2936.86244665092 -86.598368395845 -374.868503462145 19.2321231008935 0.787002784600705 13.3461974582303 14.6031985164684
"Prex2" -676.354649739398 -2460.33660849872 65.9688356875254 -178.200737846174 -2109.3071875409 55.5205083531826 -70.5586700165551 -172.161290845613 1.86971122215223 -168.191424234771 -785.255213735303 55.2957932954818 -453.963600237823 -1954.30748649974 2506.01308263284 -148.105239492538 -492.232756980954 22.3112827484549 -43.697584547355 -99.9173635883118 6.06382403514761
"Prodh" -741.371378051667 11.4372397267149 9.89497640154168 -291.021890552408 -990.904307927162 4.93765128962139 -88.0264621948382 -182.542581501936 -0.631857850992815 -141.745255749872 1782.39337659534 26.9605877429271 -394.359885875463 417.662022232991 902.400384029846 -123.165695434647 583.211868749815 9.12318565334076 -52.9916758102866 -113.242189466384 3.76717427455188
"Prss12" -893.11496395595 -122.491734468728 -24.4490684045932 -373.077687560271 -1392.187298286 -40.5978017493343 -66.0888959074372 81.1393226894344 -0.669484877364271 -199.214660628142 -361.913499269234 -11.2119529668708 -569.53457440879 -857.05306955515 -1312.5709473256 -203.359086673746 -317.891268617366 -9.63384024439899 -47.8149411575607 -4.85114604804824 -4.10748732107846
"Ptpre" 435.177537575289 671.209311684623 6.41060833046169 161.707517318856 248.063999041561 12.38751457489 59.561351196532 -4.62613506109055 -0.782309125362984 28.7685737487127 -352.817167987435 -7.2896283090347 351.203701493305 81.1806456823464 -162.993523614213 103.058563374795 17.2615158905389 1.76711666228186 32.1977143106651 46.5593505925899 2.29606074213826
"Ptprm" 1991.19190359426 77.4732872024857 53.4736830685359 417.685577888693 -143.177158306606 83.261157713089 58.6208219990755 -140.214171074256 0.463726248605469 948.98306456638 133.176044821654 13.8753495864571 1308.79859109923 -145.642267992148 3484.90841359907 605.854460950802 112.287149939615 23.6420503759451 67.4379482834732 -87.8040266816034 -1.12085156086111
"Ptprz1" 469.03578217338 -3009.77190352634 81.1885655281528 213.011369868789 -2923.17755805071 53.5279490785522 30.2692405543748 -186.861743500993 0.145342158943899 51.7030169085131 -1196.799492104 75.4718151234698 307.675386601136 -2484.77350751891 2668.50054535379 71.2332612486471 -951.640353766494 25.1870671438822 30.6966739381211 -111.546695648743 14.9864854642892
"Pxdn" -805.789502915706 120.231237849678 -19.1368259110842 -268.049766813446 982.051889318746 -26.1010342513109 -72.9714788218886 56.4309961798645 -0.62177083963773 -196.463062699637 -318.434163963753 -9.25138164093974 -517.564669491279 776.317798664217 -1042.68293419406 -180.809041819296 -102.382983419399 -5.91874875265729 -38.4495882595442 109.014466714967 -2.28004133595521
"Rab27b" 1700.1329634879 2954.7680771661 -14.7316751561579 529.669531594011 2844.8314047948 -21.3359586899611 137.385225372111 190.86838637599 -0.803851314991709 102.738553496628 -69.9417520831374 -10.560609126886 722.446793920494 1186.97494548883 -842.971806189966 274.05768186351 557.391577944306 -6.28706454129858 44.253190779526 -7.79605139924441 -4.28769317304385
"Rab31" -289.653908044539 523.407769268028 95.2051154785483 -81.4930021231683 448.831811138963 118.74501296315 -44.553563541596 -37.0346671547086 1.56609341022896 -127.45655838337 -264.322781701818 25.6334874908055 -130.009585405568 605.216206390948 5330.14844058358 -88.918784974311 41.1686300432999 31.7514077831861 -39.8386762427837 -81.3630482100959 10.0274228334478
"Rab34" -277.016870274916 -1711.14130019664 6.79583173765793 -167.021684023088 -2273.03284967888 -9.09997126961879 8.75747651183545 -66.7114420758188 0.218851946207123 123.876683089345 314.467238240146 21.3388891961916 -217.818616536149 -1855.39221284259 -89.9065552074363 -11.8372806930303 -264.067696024078 8.16403865830257 28.156976999971 15.8095172063833 4.74256462884504
"Rab3b" 1285.20991665777 -2290.98551050673 -20.2248758845113 294.491318184329 -2460.12571514011 -31.476470330187 198.639476084213 33.814870589549 -0.430353580403905 316.642994406862 -1028.9822150759 -8.83493799115913 735.874922646238 -2431.77789066883 -978.219939780737 97.3444215789631 -981.152648448702 -8.53788720997238 122.387044865974 -45.8862649124513 -2.35674185605582
"Rab8b" -29.0093188098875 495.005452450412 5.55430070798615 70.6001827075267 831.973897392358 23.7986228914022 35.0890092631965 87.2976084775715 1.43386315019289 -145.383006025732 -399.552577297035 -7.8395675604909 12.1486879413448 1381.43321538426 937.957173410929 -61.801068295464 -80.4758720026979 3.36967913736306 -8.39818958298367 -10.5273828315431 1.01244250872965
"Rai14" -925.278678200307 -168.311882347558 -14.3478583353436 -345.983738680453 -783.569308729125 -21.7051615213227 -86.8853934252197 -59.4885049149442 -0.429756845117966 -218.229153131161 -555.05480649882 -11.2371455172347 -623.209433321223 -992.74007565294 -752.311735818493 -209.609795813021 4.26026084870987 -6.639620766071 -50.9154800144857 -3.1816901543078 -4.0871971551018
"Rasa3" -322.424467480145 540.42462808296 14.4541317560201 -57.7088510427315 882.950784739582 43.9534154290414 -18.5987150557881 15.1471763918267 -0.48132755615734 -133.567159665808 -360.031913793138 0.0698773430065163 -220.934211759326 322.206747626113 1303.93109506293 -83.5777273909923 -147.929549382747 7.45215200298023 -23.9249986403594 -21.8746564701907 2.29847443148388
"Rasal1" -902.495935888761 1054.94539442518 -10.3783849672011 -350.64649745467 695.764925943346 -14.7874622691884 -86.7205013537758 143.912934927525 -0.704038619773203 -197.363542318832 252.01971769695 -8.15445384527639 -633.086769384113 996.333474633104 -809.712138197154 -217.645193414196 -104.149960412908 -4.72167241615129 -52.3184224590548 97.9974153569435 -2.4385136129861
